start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,LABEL
0 days,0 days 00:00:03.010000,32.55797,0.17452241,30.38276,33.697227,36.182922,5.8001633,85.32431,38.437122,89.28435,78.28783,0.34389773,1.3370608,0.035104536,0.113289475,0.58676183,0.5516573,7.2001953,5.2811494,5.295214,4.3911448,0.17540729,1.4711089,25.082598,0.44757697,7.790243,2.2129483,10.679322,1.0060494,-1.5455049,-10.770712,0.04157183,1.3919067,0.95850295,1.0220337,5.5874314,0.9147211,4.230725,3.1251888,22.27189,0.64165825,524.9424,0.28841797,1244.7046,0.17518318,-114.5617,-0.80547976,1558.7407,0.15316842,984.11285,0.51037717,-111.88147,-0.78362674,2618.1313,0.10901602,901.57715,0.61813915,-115.95467,-0.7189322,-15.886526,-0.60074145,26.018171,0.40145543,0.06766252,0.58128923,-0.019575851,-0.7756925,0.33652177,0.86160654,32.950443,0.3288092,-0.53320354,-38.91206,10.817963,1.2569497,-8.871911,-2.3583462,-15.210663,23.1801,-0.008901434,-0.013291711,0.026293527,3.0,2.3809526,0.19714284,0.250697,0.28399998,0.4546471,-34.22943,False
0 days,0 days 00:00:03.240000,23.985735,0.12638031,22.202412,24.330334,26.222618,4.0202065,180.03233,124.46368,109.27257,97.46168,0.3142395,1.0902086,0.032977916,0.17059761,0.56821555,0.5352376,10.224889,5.981658,7.612559,3.369411,0.1653196,1.2657261,20.39433,0.94711936,4.241971,2.7796783,10.353848,1.0202453,9.761265,1.2557755,0.027679166,1.1166734,1.2952511,0.8126219,2.5160723,1.6552213,6.5857177,0.65399843,26.244604,0.30336782,448.24094,0.36917853,1252.6676,0.20980923,-129.73288,-0.6865538,1373.6375,0.13188668,974.2028,0.17112367,-132.96634,-0.63488865,2392.7297,0.09479018,818.4412,0.25329325,-136.07416,-0.5914193,-15.740455,-0.442277,25.569292,0.28385666,0.020623792,1.917274,-0.021786528,-0.6057009,0.35333976,0.6193137,39.22225,0.34515086,-1.0358413,-12.866692,12.104305,0.8981351,3.5740561,4.0316873,-7.838244,17.257648,-0.012388745,-0.00040440273,0.05796993,4.9535604,2.5157235,0.1375,0.14592378,0.2375,0.27689123,-35.337708,False
0 days,0 days 00:00:03.010000,27.502071,0.18840727,22.297207,29.374796,31.276924,8.979717,233.85439,138.02208,91.48664,71.88119,0.4377061,0.9599465,0.042228702,0.39401603,0.7452002,0.7029715,12.006002,5.37208,12.8844185,9.602395,0.32868996,1.35799,23.075111,0.73070437,6.106314,1.7671187,13.37097,0.76443493,11.119298,1.2160902,0.040806483,1.1115646,1.5968661,0.84183204,3.9542453,1.3704079,8.524288,2.0592804,20.227617,1.3735404,506.86285,0.4051184,1250.0425,0.16863526,-110.37883,-0.82087386,1505.9415,0.16839123,993.8934,0.3131815,-115.146,-0.72815007,2484.5376,0.12899074,829.2196,0.383795,-116.63488,-0.705436,-17.17669,-0.38724577,24.972496,0.290586,0.019200334,2.2278183,-0.019318588,-0.5926295,0.5900553,0.8830502,35.70609,0.36616898,3.6465313,3.287371,15.864736,0.6821992,11.719189,1.4661614,-9.126838,16.97416,-0.0047074435,-0.0068183015,0.08533154,3.3333333,2.3728814,0.19857143,0.08184106,0.17625,0.2575819,-30.341778,False
0 days,0 days 00:00:04.500000,31.13659,0.2252255,23.937178,32.020123,36.880238,12.94306,169.0778,135.04706,65.60722,57.101612,0.11837961,0.7577042,0.029920686,0.09795169,0.20161977,0.17169909,2.4800825,2.3217301,1.8539777,0.9777636,0.0397198,1.0065017,23.745401,0.6089768,15.381527,0.7240981,14.864681,1.0639925,-1.8576318,-5.955419,0.054167084,1.4436481,1.318076,1.0075718,7.2466455,0.6742599,13.69007,1.2409307,32.69296,0.14044838,677.97784,0.16754508,1154.4655,0.18885432,-120.20291,-0.7473218,1855.1184,0.13571925,635.2624,0.8233592,-125.03153,-0.6566491,2867.1013,0.067300685,721.311,0.42657727,-127.043594,-0.6267376,-22.496492,-0.30592793,31.58893,0.23253347,0.054837186,0.52010894,-0.035722904,-0.40434647,0.06471384,0.6562591,35.76834,0.27646846,16.199366,0.80285805,16.703533,1.3353999,-9.726235,-0.9011613,-14.185013,22.183187,-0.010367005,-0.01336713,0.020371482,4.0089087,2.027027,0.21,0.1793197,0.2611111,0.29091597,-47.238953,True
0 days,0 days 00:00:25.470000,25.126846,0.18603174,24.307236,25.583384,27.374702,3.0674667,175.01471,144.99568,95.60537,107.128685,0.25314543,0.8316778,0.048956603,0.21646549,0.4335442,0.3845876,4.9036713,3.0258083,5.072181,3.2902062,0.14580296,1.0971876,22.795073,0.7370546,15.2294,0.654605,16.355919,0.87362593,7.8076086,1.6543204,0.03679113,2.542477,1.2742271,0.984168,4.802236,0.8941547,4.3957562,3.3160226,30.932808,0.40251094,524.4666,0.36153284,1258.6055,0.19100022,-107.08268,-0.84538627,1567.7347,0.16966784,1035.2644,0.38168922,-114.91627,-0.7096846,2581.4116,0.12611742,891.57446,0.41727477,-116.7632,-0.6801936,-22.979887,-0.37497094,29.506832,0.3093273,0.026745114,1.2189397,-0.025286285,-0.6007634,0.24298078,0.65862674,34.711906,0.36973524,18.630314,0.54906046,24.281704,0.55990094,10.017659,1.5539447,-9.643931,17.522013,-0.008484689,-0.0072590904,0.045477275,3.6135116,2.3612752,0.20516665,0.12639214,0.21814816,0.3242545,-35.351933,False
0 days,0 days 00:00:56.520000,25.50468,0.20949408,24.178268,25.735859,27.508005,3.3297367,280.3522,345.06046,166.08276,231.75983,0.20226826,0.9661012,0.04365195,0.10873401,0.35743287,0.31378093,4.7569904,3.0760636,4.2945695,2.8365397,0.10329009,1.3324453,19.578135,0.84840935,14.196778,0.6917723,15.48645,0.9226279,7.3263235,1.8036082,0.038791865,2.1821897,1.235653,1.0033443,5.1444154,0.8083944,6.1560946,2.2420192,30.78057,0.33388823,509.8474,0.37672514,1233.1635,0.18107389,-128.73259,-0.68807864,1558.6421,0.16465826,1036.6162,0.3859189,-134.68533,-0.5911359,2539.2517,0.12811536,859.79333,0.37649906,-135.54173,-0.57664204,-22.754526,-0.41522723,29.291485,0.34693602,0.022928843,1.4598862,-0.022641271,-0.61580646,0.21067362,0.7255581,33.97927,0.38718536,17.659695,0.6173397,26.229448,0.5272211,12.472374,1.2071714,-9.16567,16.590132,0.0011038211,-0.007238456,0.033058267,2.8136613,2.0545518,0.1812931,0.14461918,0.294375,0.46252924,-36.741165,False
0 days,0 days 00:00:05.430000,26.467352,0.15912914,24.260244,26.4969,30.423466,6.1632214,396.074,534.4498,90.25362,112.05,0.41768196,0.96013546,0.0706765,0.26429147,0.7800395,0.709363,10.181014,6.171979,8.891703,8.083671,0.2949861,1.1901476,27.435326,0.5890445,13.984563,0.7140209,18.991865,0.6970717,8.615153,1.2940032,0.04497815,1.9522651,1.4498843,0.9467019,4.905354,0.9365449,8.813833,1.8778675,28.728065,0.36771974,507.16528,0.35256344,1216.8752,0.17037857,-104.70669,-0.88423896,1570.2416,0.15354975,933.422,0.4163729,-112.685326,-0.74185926,2517.4497,0.13304763,882.61255,0.4248441,-114.022415,-0.72171,-20.391935,-0.4016319,26.919218,0.33390272,0.018051667,1.9652857,-0.024046317,-0.5333199,0.50093776,0.77799666,35.826893,0.3638717,10.641093,0.9567929,28.70469,0.39377567,10.753459,1.3013365,-17.477018,26.50739,-0.040877715,-0.017023003,0.09043231,3.3210332,2.048417,0.23636363,0.11964133,0.21333334,0.33541846,-29.11494,False
0 days,0 days 00:00:05.940000,26.471441,0.34830725,23.957523,25.21625,28.60045,4.642927,277.16006,207.78658,220.2459,190.02213,0.28754866,0.6957109,0.109846756,0.2680547,0.4350106,0.32516384,4.970768,3.2463975,4.4248395,2.4972477,0.16560003,0.9548312,21.003176,1.0792024,16.009886,0.6823948,15.295231,0.96741486,7.8533998,1.8075968,0.04822128,2.0619586,1.1317186,0.88873386,3.6048772,1.546998,6.54773,3.0172722,31.393942,0.565948,522.30457,0.34258664,1237.2657,0.17870313,-90.70655,-0.97532594,1550.0283,0.16904089,1055.3717,0.39310104,-99.39158,-0.7929804,2541.879,0.13489075,799.605,0.33906344,-99.72359,-0.7635834,-21.578306,-0.5701169,28.13428,0.4619321,0.019684894,1.6834965,-0.021641836,-0.6484783,0.2277846,0.7404418,33.524147,0.5319735,18.123144,0.57099336,21.642977,0.6614653,11.218148,1.3048265,-3.2088492,9.901073,-0.004760886,-0.0049491446,0.073157504,4.047218,3.0769231,0.18888889,0.19461899,0.12117647,0.15977494,-35.2778,False
0 days,0 days 00:00:04.170000,29.739143,0.2509072,25.936165,28.434364,32.76236,6.826195,640.1758,507.89496,126.47695,74.995316,0.27860144,1.1278788,0.04495446,0.13784426,0.49977326,0.45481881,6.122334,5.0013885,5.546279,5.1797366,0.14173558,1.5245104,13.084453,1.2931914,11.326792,0.84810877,12.064801,1.0474807,6.280018,1.6746765,0.042803757,1.2210928,1.21534,1.0913658,5.433561,0.8914161,7.41147,1.9293936,24.960861,0.5098651,523.1402,0.445849,1106.2783,0.29426953,-152.81516,-0.5227272,1606.5002,0.1715484,977.04,0.44198784,-152.43965,-0.48657897,2518.8127,0.13043205,847.95135,0.36319485,-152.37474,-0.486017,-19.391026,-0.63567054,25.907986,0.51677287,0.044877343,0.76543856,-0.02101892,-0.5737896,0.37503633,0.70974964,30.380465,0.52519566,14.264934,0.8024547,24.510378,0.56496567,11.379589,1.2160387,-5.5046353,11.918436,0.0057232203,-0.0069029615,0.051055066,1.923077,1.7073171,0.15714285,0.07740695,0.35625,0.41865668,-33.82354,False
0 days,0 days 00:00:04.170000,26.418112,0.1921215,23.505,28.029594,30.19429,6.689291,465.55005,536.9404,93.73103,128.88263,0.37379554,1.2374697,0.062150422,0.19116646,0.5989402,0.5367898,7.1912518,4.367084,10.634542,5.5844254,0.25978324,1.3187455,28.711737,0.50057817,16.986284,0.70783097,12.582966,0.7983805,11.337735,0.95682955,0.02944022,1.6378645,1.5433041,0.8702002,4.033437,1.4525723,9.394574,2.690833,30.152538,0.37042695,511.98694,0.3963622,1320.0768,0.20433858,-99.987076,-0.8605689,1494.9775,0.1911302,1084.4005,0.2839658,-105.92356,-0.752896,2553.277,0.12302522,948.9065,0.38607883,-111.10789,-0.6742297,-22.436478,-0.41166148,34.834526,0.261981,-0.018129406,-2.4591122,-0.015835803,-0.8609795,0.40678686,0.99619454,35.50212,0.36484033,14.479386,0.9620344,12.295662,0.9704857,8.913413,1.5028776,-22.890917,33.34225,-0.06263981,-0.008721123,0.08719213,2.6442308,3.9119809,0.131875,0.14392787,0.10375,0.083581924,-30.226856,True
0 days,0 days 00:00:04.440000,24.660145,0.19997837,19.18851,25.87344,28.897404,9.708893,233.4197,141.72047,166.42076,316.52475,0.26167566,1.2482333,0.05800368,0.10119247,0.40642658,0.34842288,7.1387067,6.7716675,6.798405,4.048034,0.1758762,1.3141971,27.991703,0.5198725,17.474249,0.69337,13.401298,0.7549868,12.468814,0.5745255,0.0349782,1.8956337,1.3467028,0.8229767,3.0365624,2.0376546,8.3049,2.7416837,28.558361,0.26690304,581.40155,0.31459934,1444.7748,0.15445405,-132.8715,-0.63828325,1626.6667,0.17141968,1161.785,0.29977518,-136.95172,-0.5782135,2604.31,0.12830277,1168.14,0.41380677,-139.52145,-0.5433267,-20.449076,-0.33781627,32.69156,0.21312417,-0.020741371,-1.8793731,-0.022670053,-0.5224672,0.3507286,0.86058253,39.865753,0.29656827,7.223694,1.673235,12.092837,1.1453955,10.524412,0.82679504,-25.024586,35.09175,-0.068903446,-0.013434838,0.07577311,2.4830701,2.5114155,0.13545455,0.16154726,0.22,0.15518805,-33.587105,True
0 days,0 days 00:00:43.740000,35.927216,0.1347463,34.84653,36.52015,38.774284,3.9277534,178.42943,186.88118,111.922455,126.28951,0.5028603,0.990444,0.08670512,0.33011296,0.9091156,0.82241046,10.555032,7.4788184,9.496169,7.1751285,0.26691943,1.2265985,24.954782,0.70672345,3.668036,4.004337,5.030813,2.4703944,-3.788502,-3.1723917,0.024682257,2.1529064,1.0084535,1.0937613,9.459706,0.5800442,10.042218,1.3811673,29.04777,0.4939483,649.1168,0.26156938,1305.0046,0.17469138,-101.890114,-0.889558,1660.7446,0.13856584,951.75867,0.3487696,-102.244774,-0.8252468,2697.9153,0.10148147,798.8351,0.44473794,-107.287476,-0.74272865,-18.222498,-0.54104775,29.28865,0.35131404,0.08358336,0.5382679,-0.02618202,-0.53752697,0.41696423,0.8449558,36.308826,0.35196716,0.14966391,108.36281,2.2609835,6.26664,-8.829524,-1.3899163,-7.97402,15.634576,0.0074851788,-0.00855057,0.07521147,2.6983764,2.3585987,0.22718446,0.21103267,0.18428572,0.33925483,-29.28657,True
0 days,0 days 00:00:04.440000,21.668982,0.2547376,14.806776,23.724703,26.250282,11.443506,186.56372,132.59299,50.932384,21.048582,0.24949981,1.2454795,0.05654292,0.08564013,0.4203367,0.36379376,6.659388,5.8331122,6.834406,4.643798,0.17659307,1.285785,26.522236,0.50271696,17.370516,0.7468828,12.474213,0.59504557,13.653188,0.7095112,0.057321284,1.5220333,1.8554122,0.82628584,-0.08982578,-84.62346,8.859942,3.6674297,25.250074,0.79436255,539.9007,0.38623038,1290.6824,0.18712886,-127.25927,-0.67203337,1556.9432,0.16095316,1044.4275,0.267897,-132.50572,-0.5990695,2620.3127,0.116517864,1012.2004,0.33828577,-135.6975,-0.5572496,-22.360332,-0.35970512,32.914165,0.27247736,-0.028842336,-1.4218972,-0.022272922,-0.5295706,0.33395952,0.90380514,33.948402,0.38706222,12.328993,1.3458683,14.015555,0.49457675,11.616386,1.1540322,-24.851248,36.132504,-0.06717169,-0.013041039,0.07681808,2.0316029,3.211009,0.114285715,0.10701898,0.18846153,0.21632761,-33.56794,False
0 days,0 days 00:00:08.960000,26.910843,0.15379757,24.401743,26.809095,29.217447,4.8157043,163.12477,163.28784,92.67024,100.172485,0.43717024,0.7856234,0.11319463,0.37494263,0.7331345,0.61993986,6.9607797,4.1983457,7.7020974,4.601997,0.24773158,1.078011,16.42302,1.1543055,8.151646,1.2694267,16.863413,0.7875828,11.620299,0.74203026,0.037050284,1.2949003,1.5383615,0.84742516,4.9351044,0.8047223,1.0958014,9.722694,24.085194,0.40799177,444.55835,0.3207971,1132.7534,0.13100097,-122.28994,-0.74646693,1488.2808,0.108204566,829.4998,0.28676787,-125.69967,-0.6623531,2457.8347,0.086942814,881.4468,0.32597852,-127.56016,-0.63561887,-18.014023,-0.4155274,27.04396,0.32189065,0.03202861,1.4647219,-0.018484877,-0.6212648,0.4554087,0.61820537,31.576122,0.41924793,8.600677,1.1926348,24.149942,0.48432252,13.052227,0.8264699,-4.8184924,12.637198,-0.007875336,-0.0030015875,0.09465424,3.3519554,2.3595507,0.17047618,0.11834077,0.21130434,0.22809806,-30.744978,False
0 days,0 days 00:00:03.960000,22.387682,0.27181205,14.126356,23.263968,27.148285,13.021929,355.03534,457.55624,136.11476,115.53566,0.25786075,1.2866316,0.057513215,0.072959356,0.40943682,0.3519236,5.872807,2.9906173,6.8206,4.7166104,0.1800406,1.1182168,29.27213,0.35605496,17.874144,0.6594928,17.551403,0.5840591,11.736343,0.743337,0.054061823,2.1273403,1.862791,0.8422347,1.1350268,5.635036,8.165517,3.652349,22.455276,0.7768625,491.84134,0.3269623,1316.0198,0.18535456,-115.04813,-0.779923,1541.3367,0.14656529,1030.1434,0.29930946,-122.021866,-0.66840076,2502.9438,0.11553682,960.483,0.31430763,-123.453316,-0.6477964,-22.35901,-0.32988274,31.096884,0.25147304,-0.022482783,-2.0359592,-0.023051664,-0.44184482,0.30456853,0.8111486,34.680717,0.34738544,11.198228,1.0723399,20.5907,0.69362074,9.797387,1.2424566,-28.620148,39.616764,-0.070842996,-0.017279856,0.07855091,1.772152,2.8350515,0.15272726,0.14814556,0.16416666,0.17452116,-33.434322,False
0 days,0 days 00:00:06.930000,23.734783,0.14910752,21.741665,24.377653,25.79406,4.052395,328.10602,329.5031,103.15349,100.95657,0.45805493,0.95630676,0.08160396,0.30116692,0.78908944,0.7074855,7.0093513,4.2930026,5.989818,4.101967,0.24520098,1.1225088,25.163086,0.80405414,9.650166,1.4554157,13.243987,1.0792544,12.291291,0.9664771,0.032365933,2.2443342,1.3218281,1.0797756,4.129344,1.1353917,2.09051,10.257612,23.53817,0.8679047,452.04807,0.31190842,1245.3302,0.1396734,-89.62483,-1.014975,1484.884,0.13215663,1019.1913,0.27550834,-97.27845,-0.86208194,2422.029,0.103389956,964.61523,0.36835706,-100.82046,-0.80170316,-20.316261,-0.40896168,29.256752,0.28953546,0.014455595,2.557407,-0.020974534,-0.5531573,0.37796813,0.7596756,38.77534,0.3198907,8.211519,1.9535573,19.572985,0.7349963,14.670713,0.9572873,-7.6018786,15.715017,-0.007774664,-0.0042199316,0.05827328,2.16763,1.746725,0.32999998,0.26845235,0.20461538,0.19871183,-29.03485,False
0 days,0 days 00:00:07.430000,26.298279,0.17691903,23.919846,26.549952,28.92283,5.002985,589.39764,1090.3184,29.028616,18.153921,0.5664127,0.7589423,0.19709036,0.4546155,0.8763609,0.6792705,6.7173433,3.8640099,7.823895,5.752477,0.30551615,0.93199486,26.297169,0.7218065,7.913224,1.7304587,16.301628,0.86306953,6.4071827,1.6602415,0.03620608,1.8131157,1.3952719,1.0538281,5.8342433,0.79969895,5.209274,3.5774658,26.247776,0.67286426,438.72427,0.33323258,1252.4076,0.1552035,-86.495125,-1.0384264,1443.2257,0.14135756,969.9119,0.34846336,-95.14343,-0.855457,2463.2153,0.08208,862.94464,0.38058072,-98.9685,-0.79077053,-20.35976,-0.3558368,31.286636,0.2727308,0.012768732,3.33129,-0.017080985,-0.7784885,0.4386685,0.64685553,37.616077,0.3429886,8.321132,1.5377462,22.973656,0.54306877,6.411134,1.7175496,-6.565316,14.8223505,-0.0052203587,-0.0033564216,0.09645274,3.5040433,1.6282226,0.36916667,0.36490768,0.22333333,0.27722833,-26.769215,True
0 days,0 days 00:00:12.200000,27.20338,0.29277623,23.306593,25.416565,29.479063,6.17247,282.76926,387.84665,323.28665,432.0315,0.44543415,0.83107406,0.1374218,0.3768381,0.69933283,0.56191105,6.6013446,4.2477055,5.6307354,3.9668875,0.2481639,1.2941936,19.82664,1.0986174,10.824045,1.3110194,17.241447,0.78717494,3.4444408,3.7891407,0.039761677,1.8079219,1.1743313,1.003017,4.9226437,1.0918612,4.0984683,4.368018,28.966524,0.74405295,542.75494,0.3211774,1268.0651,0.20029202,-114.45123,-0.79173577,1625.27,0.18851559,963.08154,0.37687588,-119.25812,-0.6874451,2712.245,0.09877123,908.51184,0.51848114,-120.905754,-0.6621562,-22.879265,-0.5345933,31.59644,0.41782728,0.013779535,3.5363002,-0.029662857,-0.6731143,0.37597588,1.0431457,36.056187,0.49643952,14.995431,0.8851502,23.736597,0.57166064,-0.4907923,-32.045353,-4.9379234,13.442869,-0.022069283,-0.0031341992,0.13061418,3.035275,2.0627062,0.22479999,0.16871558,0.2392,0.30150187,-28.960907,True
0 days,0 days 00:00:05.950000,25.941582,0.2207646,22.11427,26.73951,30.123781,8.009512,288.9891,167.74063,73.200714,104.2794,0.4968898,1.1775419,0.061363325,0.180772,0.9202476,0.8588843,11.091387,6.4209533,11.192839,9.619121,0.33691785,1.3272095,30.500614,0.47081468,14.084969,0.87137496,16.031282,0.68096644,4.0474544,3.1527088,0.014442292,0.87237895,1.0464395,0.97092205,4.242655,1.6151205,3.875499,4.6918015,29.902802,0.36323377,484.28555,0.3129293,1246.8624,0.18028405,-105.67553,-0.8428704,1501.4344,0.16922188,946.9451,0.2706216,-111.89169,-0.72735584,2627.8213,0.09186957,865.4636,0.42534685,-116.95444,-0.65142196,-21.379793,-0.3236117,32.882687,0.23308522,0.013866501,3.195733,-0.02654341,-0.52778286,0.5846992,0.8416557,39.299488,0.31454563,11.294864,1.2384703,15.893873,0.8247303,-3.0324223,-4.61236,-19.880404,28.669628,-0.048616383,-0.013224177,0.08274902,2.5252526,2.2108846,0.21461537,0.31094435,0.1725,0.2878476,-25.761927,True
0 days,0 days 00:00:06.210000,26.20122,0.2073279,21.883696,25.606455,31.163132,9.279436,138.15828,95.041374,53.45062,45.237484,0.4350119,0.88510674,0.07634373,0.35687262,0.717319,0.6409753,8.368169,6.2730503,8.724053,6.6266437,0.33853543,1.2847508,29.69545,0.52424294,16.76272,0.602284,15.853333,0.7689747,4.844431,3.0795453,0.050886463,1.7129605,1.5408827,0.91976494,4.953978,1.0398467,6.1203766,1.7411884,32.453003,0.20994997,470.3235,0.29517627,1245.0282,0.14365691,-96.979744,-0.93188083,1499.1802,0.15855677,992.2142,0.32176673,-106.11565,-0.76117367,2601.7412,0.084029116,827.1979,0.3426549,-110.027534,-0.70159906,-23.553259,-0.2907207,33.185966,0.22254051,0.007705555,5.4482975,-0.029107457,-0.3990137,0.53128195,0.9376973,38.067116,0.29460862,16.892803,0.5721556,20.650446,0.65467095,0.6790529,25.727947,-17.1704,26.899805,-0.048422344,-0.010724313,0.10453936,3.5483873,1.9543974,0.26416665,0.19585106,0.161875,0.20137708,-27.736876,True
0 days,0 days 00:00:19.770000,34.375156,0.20912632,32.53248,36.531048,38.362003,5.829525,400.44415,656.3546,106.877625,125.9131,0.21523832,1.0118715,0.039172653,0.13836884,0.37101236,0.3318397,4.310738,2.8921595,3.9856982,3.1083636,0.0920216,1.7404518,18.934254,0.6661419,2.3256447,5.6583104,10.274225,1.2870715,2.6454532,3.7574584,0.0443145,2.0333078,1.127315,0.924819,7.378255,0.88094425,7.8700004,3.006721,16.024979,1.138721,555.7658,0.3681654,1287.4696,0.16855077,-133.96132,-0.6552114,1632.659,0.15091856,928.70013,0.37985256,-124.720474,-0.68311363,2551.4553,0.11871903,930.1038,0.47390282,-125.47354,-0.67053086,-15.570111,-0.50061154,22.90885,0.334603,0.073851585,0.6857958,-0.023025623,-0.594992,0.17478625,1.1880167,29.373703,0.34108323,-0.8859016,-16.578743,9.9495535,1.8014256,-0.86259615,-14.058085,-7.195988,14.040068,0.008495121,-0.005942622,0.030499388,2.3785424,1.9786911,0.20589742,0.18748972,0.2769231,0.44757557,-39.54795,True
0 days,0 days 00:00:08.270000,34.958805,0.17626579,34.048195,36.82744,39.01033,4.9621353,230.24396,223.05415,120.04587,120.73782,0.21721408,0.9947784,0.05201401,0.11065669,0.3850763,0.3330623,5.395484,3.7050817,4.3947954,3.60517,0.1013015,1.3223363,18.859903,0.49832693,5.956388,1.8960276,14.504158,0.81349427,1.8721398,6.702071,0.07941444,1.8446964,1.3338413,0.95926017,7.3649864,0.7448211,12.240442,1.0625709,18.363203,0.40168118,520.2695,0.40526223,1169.5017,0.19551784,-137.84148,-0.6197682,1661.7975,0.14316353,769.6236,0.61175656,-124.247696,-0.67161447,2592.5964,0.0953905,958.51044,0.55486,-123.76027,-0.6781172,-15.808368,-0.4676074,22.4945,0.3549819,0.054298997,0.8988047,-0.025007235,-0.44531348,0.1846179,0.8618756,24.386522,0.3976761,3.8555446,3.6624851,18.933838,0.8151313,-5.409602,-2.642902,-12.343834,20.69565,-0.01777791,-0.0072948867,0.03633354,3.0266342,2.317073,0.17894737,0.14610359,0.24499999,0.37731877,-40.33816,True
0 days,0 days 00:00:04.500000,36.879143,0.092577696,35.439217,37.608475,38.997227,3.55801,111.06145,152.74272,45.05779,30.471577,0.29661232,0.94111454,0.07291502,0.1826045,0.5354893,0.4625743,3.953548,3.2669857,3.653159,2.1980238,0.10066484,1.2879395,18.431858,0.7326351,1.0553302,13.167066,11.897682,1.1687958,-4.2426643,-3.441412,0.016139245,1.1461406,0.8705044,1.0101701,9.79071,0.47665152,8.207358,2.2313008,17.623829,1.0764849,563.8835,0.384282,1246.223,0.185468,-120.6516,-0.7562246,1681.8237,0.13327506,834.31915,0.54832876,-106.19537,-0.80138814,2646.891,0.121681355,897.21155,0.5894045,-106.51876,-0.7949305,-15.72015,-0.5468614,21.971495,0.37716687,0.085749805,0.46048826,-0.026140066,-0.6034433,0.16109812,0.8763075,27.043692,0.38235062,-0.46352792,-32.452366,14.14511,1.2022139,-10.332091,-1.555239,-4.223232,10.213151,0.01812425,-0.0078121047,0.03162982,2.0044544,1.8018018,0.28625,0.1482344,0.24125,0.37233847,-37.591434,True
